time,src_ip,dst_ip,protocol,length,src_port,dst_port,label
1774124086.436101500,192.168.159.130,192.168.159.128,TCP,60,40232,1998,1
1774124086.436138400,192.168.159.130,192.168.159.128,TCP,60,40232,3351,1
1774124086.438375100,192.168.159.130,192.168.159.128,TCP,60,40232,9999,1
1774124086.438443300,192.168.159.130,192.168.159.128,TCP,60,40232,161,1
1774124086.438468000,192.168.159.130,192.168.159.128,TCP,60,40232,5225,1
1774124086.438489200,192.168.159.130,192.168.159.128,TCP,60,40232,18101,1
1774124086.438510000,192.168.159.130,192.168.159.128,TCP,60,40232,1151,1
1774124086.438561400,192.168.159.130,192.168.159.128,TCP,60,40232,1175,1
1774124086.440800400,192.168.159.130,192.168.159.128,TCP,60,40232,60443,1
1774124086.440893400,192.168.159.130,192.168.159.128,TCP,60,40230,1717,1
1774124086.440934100,192.168.159.130,192.168.159.128,TCP,60,40230,14000,1
1774124086.443213100,192.168.159.130,192.168.159.128,TCP,60,40232,49999,1
1774124086.443281400,192.168.159.130,192.168.159.128,TCP,60,40232,19842,1
1774124086.443427500,192.168.159.130,192.168.159.128,TCP,60,40232,10778,1
1774124086.443482000,192.168.159.130,192.168.159.128,TCP,60,40232,4446,1
1774124086.443516900,192.168.159.130,192.168.159.128,TCP,60,40232,8400,1
1774124086.445713300,192.168.159.130,192.168.159.128,TCP,60,40232,1148,1
1774124086.445760900,192.168.159.130,192.168.159.128,TCP,60,40232,40193,1
1774124086.445778000,192.168.159.130,192.168.159.128,TCP,60,40232,1086,1
1774124086.445796200,192.168.159.130,192.168.159.128,TCP,60,40232,5432,1
1774124086.445809900,192.168.159.130,192.168.159.128,TCP,60,40232,1051,1
1774124086.445823300,192.168.159.130,192.168.159.128,TCP,60,40232,3971,1
1774124086.445837000,192.168.159.130,192.168.159.128,TCP,60,40232,3737,1
1774124086.445850700,192.168.159.130,192.168.159.128,TCP,60,40232,32775,1
1774124086.445874800,192.168.159.130,192.168.159.128,TCP,60,40232,25735,1
1774124086.448135200,192.168.159.130,192.168.159.128,TCP,60,40232,13783,1
1774124086.448246900,192.168.159.130,192.168.159.128,TCP,60,40232,7999,1
1774124086.448331100,192.168.159.130,192.168.159.128,TCP,60,40232,17,1
1774124086.448379600,192.168.159.130,192.168.159.128,TCP,60,40232,1334,1
1774124086.448422300,192.168.159.130,192.168.159.128,TCP,60,40232,8089,1
1774124086.448464300,192.168.159.130,192.168.159.128,TCP,60,40232,7004,1
1774124086.448506800,192.168.159.130,192.168.159.128,TCP,60,40232,8701,1
1774124086.448548400,192.168.159.130,192.168.159.128,TCP,60,40232,9943,1
1774124086.448589300,192.168.159.130,192.168.159.128,TCP,60,40232,1166,1
1774124086.448630500,192.168.159.130,192.168.159.128,TCP,60,40232,32783,1
1774124086.448669300,192.168.159.130,192.168.159.128,TCP,60,40232,1272,1
1774124086.448711800,192.168.159.130,192.168.159.128,TCP,60,40232,2022,1
1774124086.448752300,192.168.159.130,192.168.159.128,TCP,60,40232,1947,1
1774124086.448792100,192.168.159.130,192.168.159.128,TCP,60,40232,3814,1
1774124086.448832700,192.168.159.130,192.168.159.128,TCP,60,40232,51103,1
1774124086.448885100,192.168.159.130,192.168.159.128,TCP,60,40232,1007,1
1774124086.448926000,192.168.159.130,192.168.159.128,TCP,60,40232,6000,1
1774124086.448965200,192.168.159.130,192.168.159.128,TCP,60,40232,2106,1
1774124086.449046700,192.168.159.130,192.168.159.128,TCP,60,40232,5959,1
1774124086.449097000,192.168.159.130,192.168.159.128,TCP,60,40232,6059,1
1774124086.449141500,192.168.159.130,192.168.159.128,TCP,60,40232,2968,1
1774124086.449197100,192.168.159.130,192.168.159.128,TCP,60,40230,1154,1
1774124086.449235000,192.168.159.130,192.168.159.128,TCP,60,40230,5050,1
1774124086.451510600,192.168.159.130,192.168.159.128,TCP,60,40230,14441,1
1774124086.451622600,192.168.159.130,192.168.159.128,TCP,60,40230,1666,1
1774124086.451680400,192.168.159.130,192.168.159.128,TCP,60,40230,3168,1
1774124086.451726300,192.168.159.130,192.168.159.128,TCP,60,40230,222,1
1774124086.454436600,192.168.159.130,192.168.159.128,TCP,60,40230,1091,1
1774124086.454526900,192.168.159.130,192.168.159.128,TCP,60,40230,1092,1
1774124086.456771800,192.168.159.130,192.168.159.128,TCP,60,40230,3322,1
1774124086.459038700,192.168.159.130,192.168.159.128,TCP,60,40230,1031,1
1774124086.459101600,192.168.159.130,192.168.159.128,TCP,60,40230,12000,1
1774124086.459125400,192.168.159.130,192.168.159.128,TCP,60,40230,27715,1
1774124086.459147500,192.168.159.130,192.168.159.128,TCP,60,40230,6129,1
1774124086.459165500,192.168.159.130,192.168.159.128,TCP,60,40230,6004,1
1774124086.518681700,192.168.159.130,192.168.159.128,TCP,60,40232,10003,1
1774124086.521465500,192.168.159.130,192.168.159.128,TCP,60,40230,458,1
1774124086.523784500,192.168.159.130,192.168.159.128,TCP,60,40232,4343,1
1774124086.523838600,192.168.159.130,192.168.159.128,TCP,60,40230,7800,1
1774124086.523853900,192.168.159.130,192.168.159.128,TCP,60,40230,8010,1
1774124086.526058800,192.168.159.130,192.168.159.128,TCP,60,40230,52673,1
1774124086.528312400,192.168.159.130,192.168.159.128,TCP,60,40230,1310,1
1774124086.530783700,192.168.159.130,192.168.159.128,TCP,60,40230,2100,1
1774124086.533106600,192.168.159.130,192.168.159.128,TCP,60,40230,2105,1
1774124086.533234700,192.168.159.130,192.168.159.128,TCP,60,40230,9220,1
1774124086.535429200,192.168.159.130,192.168.159.128,TCP,60,40232,2288,1
1774124086.535533300,192.168.159.130,192.168.159.128,TCP,60,40232,9877,1
1774124086.535609900,192.168.159.130,192.168.159.128,TCP,60,40230,1066,1
1774124086.535658100,192.168.159.130,192.168.159.128,TCP,60,40230,1045,1
1774124086.537882000,192.168.159.130,192.168.159.128,TCP,60,40230,9003,1
1774124086.537929000,192.168.159.130,192.168.159.128,TCP,60,40230,49152,1
1774124086.537944300,192.168.159.130,192.168.159.128,TCP,60,40230,19315,1
1774124086.537960900,192.168.159.130,192.168.159.128,TCP,60,40230,6005,1
1774124086.537995600,192.168.159.130,192.168.159.128,TCP,60,40230,9081,1
1774124086.540200800,192.168.159.130,192.168.159.128,TCP,60,40230,1106,1
1774124086.540242900,192.168.159.130,192.168.159.128,TCP,60,40230,8008,1
1774124086.540257100,192.168.159.130,192.168.159.128,TCP,60,40230,1099,1
1774124086.540273200,192.168.159.130,192.168.159.128,TCP,60,40230,10180,1
1774124086.540287200,192.168.159.130,192.168.159.128,TCP,60,40230,888,1
1774124086.540303400,192.168.159.130,192.168.159.128,TCP,60,40230,9876,1
1774124086.542575200,192.168.159.130,192.168.159.128,TCP,60,40232,14000,1
1774124086.542638900,192.168.159.130,192.168.159.128,TCP,60,40232,1717,1
1774124086.542669700,192.168.159.130,192.168.159.128,TCP,60,40230,4899,1
1774124086.544860200,192.168.159.130,192.168.159.128,TCP,60,40230,8000,1
1774124086.544936600,192.168.159.130,192.168.159.128,TCP,60,40230,49158,1
1774124086.544967500,192.168.159.130,192.168.159.128,TCP,60,40230,898,1
1774124086.544995400,192.168.159.130,192.168.159.128,TCP,60,40230,5631,1
1774124086.545021900,192.168.159.130,192.168.159.128,TCP,60,40230,14442,1
1774124086.547213500,192.168.159.130,192.168.159.128,TCP,60,40230,9010,1
1774124086.547646300,192.168.159.130,192.168.159.128,TCP,60,40230,56738,1
1774124086.547717300,192.168.159.130,192.168.159.128,TCP,60,40230,1059,1
1774124086.547948100,192.168.159.130,192.168.159.128,TCP,60,40230,1067,1
1774124086.547985900,192.168.159.130,192.168.159.128,TCP,60,40230,407,1
1774124086.548007700,192.168.159.130,192.168.159.128,TCP,60,40230,2301,1
1774124086.548030200,192.168.159.130,192.168.159.128,TCP,60,40230,44443,1
1774124086.548051200,192.168.159.130,192.168.159.128,TCP,60,40230,1839,1
1774124086.548071300,192.168.159.130,192.168.159.128,TCP,60,40230,5679,1
1774124086.550227600,192.168.159.130,192.168.159.128,TCP,60,40232,5050,1
1774124086.550292300,192.168.159.130,192.168.159.128,TCP,60,40232,1154,1
1774124086.550318000,192.168.159.130,192.168.159.128,TCP,60,40230,6001,1
1774124086.550338200,192.168.159.130,192.168.159.128,TCP,60,40230,5566,1
1774124086.550358200,192.168.159.130,192.168.159.128,TCP,60,40230,783,1
1774124086.550375000,192.168.159.130,192.168.159.128,TCP,60,40230,84,1
1774124086.550388900,192.168.159.130,192.168.159.128,TCP,60,40230,48080,1
1774124086.550401800,192.168.159.130,192.168.159.128,TCP,60,40230,7496,1
1774124086.550415200,192.168.159.130,192.168.159.128,TCP,60,40230,5033,1
1774124086.550428200,192.168.159.130,192.168.159.128,TCP,60,40230,1900,1
1774124086.550441300,192.168.159.130,192.168.159.128,TCP,60,40230,5221,1
1774124086.550457400,192.168.159.130,192.168.159.128,TCP,60,40230,5802,1
1774124086.550470700,192.168.159.130,192.168.159.128,TCP,60,40230,2170,1
1774124086.550483600,192.168.159.130,192.168.159.128,TCP,60,40230,1147,1
1774124086.550496600,192.168.159.130,192.168.159.128,TCP,60,40230,2718,1
1774124086.550509600,192.168.159.130,192.168.159.128,TCP,60,40230,15004,1
1774124086.550522500,192.168.159.130,192.168.159.128,TCP,60,40230,16018,1
1774124086.550535900,192.168.159.130,192.168.159.128,TCP,60,40230,254,1
1774124086.550549000,192.168.159.130,192.168.159.128,TCP,60,40230,5822,1
1774124086.550562400,192.168.159.130,192.168.159.128,TCP,60,40230,8222,1
1774124086.550579500,192.168.159.130,192.168.159.128,TCP,60,40230,4,1
1774124086.550600100,192.168.159.130,192.168.159.128,TCP,60,40230,32785,1
1774124086.550613900,192.168.159.130,192.168.159.128,TCP,60,40230,58080,1
1774124086.552858900,192.168.159.130,192.168.159.128,TCP,60,40232,222,1
1774124086.552960800,192.168.159.130,192.168.159.128,TCP,60,40232,3168,1
1774124086.553011900,192.168.159.130,192.168.159.128,TCP,60,40232,1666,1
1774124086.553054200,192.168.159.130,192.168.159.128,TCP,60,40232,14441,1
1774124086.556484000,192.168.159.130,192.168.159.128,TCP,60,40232,1092,1
1774124086.556558200,192.168.159.130,192.168.159.128,TCP,60,40232,1091,1
1774124086.558735800,192.168.159.130,192.168.159.128,TCP,60,40232,3322,1
1774124086.560986000,192.168.159.130,192.168.159.128,TCP,60,40232,6004,1
1774124086.561031200,192.168.159.130,192.168.159.128,TCP,60,40232,6129,1
1774124086.561046800,192.168.159.130,192.168.159.128,TCP,60,40232,27715,1
1774124086.561060100,192.168.159.130,192.168.159.128,TCP,60,40232,12000,1
1774124086.561074200,192.168.159.130,192.168.159.128,TCP,60,40232,1031,1
1774124086.618976000,192.168.159.130,192.168.159.128,TCP,60,40230,7106,1
1774124086.621601200,192.168.159.130,192.168.159.128,TCP,60,40232,458,1
1774124086.624065700,192.168.159.130,192.168.159.128,TCP,60,40232,8010,1
1774124086.624212100,192.168.159.130,192.168.159.128,TCP,60,40232,7800,1
1774124086.624857700,192.168.159.130,192.168.159.128,TCP,60,40230,14238,1
1774124086.627193400,192.168.159.130,192.168.159.128,TCP,60,40232,52673,1
1774124086.629490300,192.168.159.130,192.168.159.128,TCP,60,40232,1310,1
1774124086.631729100,192.168.159.130,192.168.159.128,TCP,60,40232,2100,1
1774124086.633960600,192.168.159.130,192.168.159.128,TCP,60,40232,9220,1
1774124086.634096300,192.168.159.130,192.168.159.128,TCP,60,40232,2105,1
1774124086.636411200,192.168.159.130,192.168.159.128,TCP,60,40232,1045,1
1774124086.636455200,192.168.159.130,192.168.159.128,TCP,60,40232,1066,1
1774124086.636478000,192.168.159.130,192.168.159.128,TCP,60,40230,1805,1
1774124086.636549300,192.168.159.130,192.168.159.128,TCP,60,40230,8193,1
1774124086.638761400,192.168.159.130,192.168.159.128,TCP,60,40232,9081,1
1774124086.638800000,192.168.159.130,192.168.159.128,TCP,60,40232,6005,1
1774124086.638815700,192.168.159.130,192.168.159.128,TCP,60,40232,19315,1
1774124086.638830300,192.168.159.130,192.168.159.128,TCP,60,40232,49152,1
1774124086.638852900,192.168.159.130,192.168.159.128,TCP,60,40232,9003,1
1774124086.641148300,192.168.159.130,192.168.159.128,TCP,60,40232,9876,1
1774124086.641510500,192.168.159.130,192.168.159.128,TCP,60,40232,888,1
1774124086.641586500,192.168.159.130,192.168.159.128,TCP,60,40232,10180,1
1774124086.641659800,192.168.159.130,192.168.159.128,TCP,60,40232,1099,1
1774124086.641692600,192.168.159.130,192.168.159.128,TCP,60,40232,8008,1
1774124086.641714900,192.168.159.130,192.168.159.128,TCP,60,40232,1106,1
1774124086.643918500,192.168.159.130,192.168.159.128,TCP,60,40232,4899,1
1774124086.644028500,192.168.159.130,192.168.159.128,TCP,60,40230,5985,1
1774124086.644083500,192.168.159.130,192.168.159.128,TCP,60,40230,20,1
1774124086.646319100,192.168.159.130,192.168.159.128,TCP,60,40232,14442,1
1774124086.646375800,192.168.159.130,192.168.159.128,TCP,60,40232,5631,1
1774124086.646399200,192.168.159.130,192.168.159.128,TCP,60,40232,898,1
1774124086.646419900,192.168.159.130,192.168.159.128,TCP,60,40232,49158,1
1774124086.646440800,192.168.159.130,192.168.159.128,TCP,60,40232,8000,1
1774124086.648619600,192.168.159.130,192.168.159.128,TCP,60,40232,5679,1
1774124086.648667600,192.168.159.130,192.168.159.128,TCP,60,40232,1839,1
1774124086.648684800,192.168.159.130,192.168.159.128,TCP,60,40232,44443,1
1774124086.648698400,192.168.159.130,192.168.159.128,TCP,60,40232,2301,1
1774124086.648713900,192.168.159.130,192.168.159.128,TCP,60,40232,407,1
1774124086.648728600,192.168.159.130,192.168.159.128,TCP,60,40232,1067,1
1774124086.648744100,192.168.159.130,192.168.159.128,TCP,60,40232,1059,1
1774124086.648759600,192.168.159.130,192.168.159.128,TCP,60,40232,56738,1
1774124086.648775200,192.168.159.130,192.168.159.128,TCP,60,40232,9010,1
1774124086.651012000,192.168.159.130,192.168.159.128,TCP,60,40232,58080,1
1774124086.651052400,192.168.159.130,192.168.159.128,TCP,60,40232,32785,1
1774124086.651068800,192.168.159.130,192.168.159.128,TCP,60,40232,4,1
1774124086.651082500,192.168.159.130,192.168.159.128,TCP,60,40232,8222,1
1774124086.651097900,192.168.159.130,192.168.159.128,TCP,60,40232,5822,1
1774124086.651116200,192.168.159.130,192.168.159.128,TCP,60,40232,254,1
1774124086.651133100,192.168.159.130,192.168.159.128,TCP,60,40232,16018,1
1774124086.651149200,192.168.159.130,192.168.159.128,TCP,60,40232,15004,1
1774124086.651165200,192.168.159.130,192.168.159.128,TCP,60,40232,2718,1
1774124086.651180700,192.168.159.130,192.168.159.128,TCP,60,40232,1147,1
1774124086.651196600,192.168.159.130,192.168.159.128,TCP,60,40232,2170,1
1774124086.651213000,192.168.159.130,192.168.159.128,TCP,60,40232,5802,1
1774124086.651228700,192.168.159.130,192.168.159.128,TCP,60,40232,5221,1
1774124086.651244800,192.168.159.130,192.168.159.128,TCP,60,40232,1900,1
1774124086.651260400,192.168.159.130,192.168.159.128,TCP,60,40232,5033,1
1774124086.651284800,192.168.159.130,192.168.159.128,TCP,60,40232,7496,1
1774124086.651361900,192.168.159.130,192.168.159.128,TCP,60,40232,48080,1
1774124086.651386800,192.168.159.130,192.168.159.128,TCP,60,40232,84,1
1774124086.651400600,192.168.159.130,192.168.159.128,TCP,60,40232,783,1
1774124086.651414500,192.168.159.130,192.168.159.128,TCP,60,40232,5566,1
1774124086.651428200,192.168.159.130,192.168.159.128,TCP,60,40232,6001,1
1774124086.651451600,192.168.159.130,192.168.159.128,TCP,60,40230,5280,1
1774124086.651465800,192.168.159.130,192.168.159.128,TCP,60,40230,4321,1
1774124086.653672100,192.168.159.130,192.168.159.128,TCP,60,40230,7676,1
1774124086.653850500,192.168.159.130,192.168.159.128,TCP,60,40230,6100,1
1774124086.653878600,192.168.159.130,192.168.159.128,TCP,60,40230,8022,1
1774124086.653897500,192.168.159.130,192.168.159.128,TCP,60,40230,3052,1
1774124086.656861700,192.168.159.130,192.168.159.128,TCP,60,40230,6567,1
1774124086.656981200,192.168.159.130,192.168.159.128,TCP,60,40230,9,1
1774124086.659291900,192.168.159.130,192.168.159.128,TCP,60,40230,1199,1
1774124086.661597800,192.168.159.130,192.168.159.128,TCP,60,40230,19801,1
1774124086.661734300,192.168.159.130,192.168.159.128,TCP,60,40230,9666,1
1774124086.661825900,192.168.159.130,192.168.159.128,TCP,60,40230,8011,1
1774124086.661873600,192.168.159.130,192.168.159.128,TCP,60,40230,2041,1
1774124086.661920900,192.168.159.130,192.168.159.128,TCP,60,40230,255,1
1774124086.719176500,192.168.159.130,192.168.159.128,TCP,60,40232,7106,1
1774124086.721775900,192.168.159.130,192.168.159.128,TCP,60,40230,6667,1
1774124086.724182800,192.168.159.130,192.168.159.128,TCP,60,40230,20221,1
1774124086.726426400,192.168.159.130,192.168.159.128,TCP,60,40232,14238,1
1774124086.726533900,192.168.159.130,192.168.159.128,TCP,60,40230,2160,1
1774124086.730051400,192.168.159.130,192.168.159.128,TCP,60,40230,427,1
1774124086.730116800,192.168.159.130,192.168.159.128,TCP,60,40230,616,1
1774124086.733239000,192.168.159.130,192.168.159.128,TCP,60,40230,42,1
1774124086.735768200,192.168.159.130,192.168.159.128,TCP,60,40230,50636,1
1774124086.735828900,192.168.159.130,192.168.159.128,TCP,60,40230,42510,1
1774124086.738216200,192.168.159.130,192.168.159.128,TCP,60,40232,8193,1
1774124086.738358100,192.168.159.130,192.168.159.128,TCP,60,40232,1805,1
1774124086.738398400,192.168.159.130,192.168.159.128,TCP,60,40230,514,1
1774124086.738421000,192.168.159.130,192.168.159.128,TCP,60,40230,9998,1
1774124086.740825500,192.168.159.130,192.168.159.128,TCP,60,40230,3006,1
1774124086.740921000,192.168.159.130,192.168.159.128,TCP,60,40230,6668,1
1774124086.740965500,192.168.159.130,192.168.159.128,TCP,60,40230,6101,1
1774124086.741002600,192.168.159.130,192.168.159.128,TCP,60,40230,3269,1
1774124086.741103200,192.168.159.130,192.168.159.128,TCP,60,40230,16012,1
1774124086.743540000,192.168.159.130,192.168.159.128,TCP,60,40230,1524,1
1774124086.743617900,192.168.159.130,192.168.159.128,TCP,60,40230,5906,1
1774124086.743675300,192.168.159.130,192.168.159.128,TCP,60,40230,1521,1
1774124086.743722800,192.168.159.130,192.168.159.128,TCP,60,40230,5414,1
1774124086.743763900,192.168.159.130,192.168.159.128,TCP,60,40230,9000,1
1774124086.743804500,192.168.159.130,192.168.159.128,TCP,60,40230,11111,1
1774124086.746536600,192.168.159.130,192.168.159.128,TCP,60,40232,20,1
1774124086.746596000,192.168.159.130,192.168.159.128,TCP,60,40232,5985,1
1774124086.746620200,192.168.159.130,192.168.159.128,TCP,60,40230,1984,1
1774124086.746635100,192.168.159.130,192.168.159.128,TCP,60,40230,11967,1
1774124086.746651300,192.168.159.130,192.168.159.128,TCP,60,40230,7627,1
1774124086.746665100,192.168.159.130,192.168.159.128,TCP,60,40230,2013,1
1774124086.746678800,192.168.159.130,192.168.159.128,TCP,60,40230,3551,1
1774124086.746692900,192.168.159.130,192.168.159.128,TCP,60,40230,34572,1
1774124086.749311700,192.168.159.130,192.168.159.128,TCP,60,40230,5910,1
1774124086.749358000,192.168.159.130,192.168.159.128,TCP,60,40230,1122,1
1774124086.749375400,192.168.159.130,192.168.159.128,TCP,60,40230,2702,1
1774124086.749391700,192.168.159.130,192.168.159.128,TCP,60,40230,3517,1
1774124086.749407800,192.168.159.130,192.168.159.128,TCP,60,40230,1201,1
1774124086.749423800,192.168.159.130,192.168.159.128,TCP,60,40230,49159,1
1774124086.749440200,192.168.159.130,192.168.159.128,TCP,60,40230,1057,1
1774124086.749456900,192.168.159.130,192.168.159.128,TCP,60,40230,5999,1
1774124086.749472200,192.168.159.130,192.168.159.128,TCP,60,40230,6006,1
1774124086.752260200,192.168.159.130,192.168.159.128,TCP,60,40232,4321,1
1774124086.752530900,192.168.159.130,192.168.159.128,TCP,60,40232,5280,1
1774124086.752679600,192.168.159.130,192.168.159.128,TCP,60,40230,4848,1
1774124086.752736600,192.168.159.130,192.168.159.128,TCP,60,40230,3003,1
1774124086.752774900,192.168.159.130,192.168.159.128,TCP,60,40230,65389,1
1774124086.752812400,192.168.159.130,192.168.159.128,TCP,60,40230,1050,1
1774124086.752859500,192.168.159.130,192.168.159.128,TCP,60,40230,1011,1
1774124086.752905100,192.168.159.130,192.168.159.128,TCP,60,40230,4001,1
1774124086.754034400,192.168.159.130,192.168.159.128,TCP,60,40230,1036,1
1774124086.754258700,192.168.159.130,192.168.159.128,TCP,60,40230,6901,1
1774124086.754775900,192.168.159.130,192.168.159.128,TCP,60,40230,6009,1
1774124086.754864200,192.168.159.130,192.168.159.128,TCP,60,40230,9500,1
1774124086.754912000,192.168.159.130,192.168.159.128,TCP,60,40230,1138,1
1774124086.754935100,192.168.159.130,192.168.159.128,TCP,60,40230,8192,1
1774124086.754956000,192.168.159.130,192.168.159.128,TCP,60,40230,5269,1
1774124086.754974200,192.168.159.130,192.168.159.128,TCP,60,40230,2383,1
1774124086.754991500,192.168.159.130,192.168.159.128,TCP,60,40230,389,1
1774124086.755009300,192.168.159.130,192.168.159.128,TCP,60,40230,19283,1
1774124086.755027100,192.168.159.130,192.168.159.128,TCP,60,40230,3986,1
1774124086.755045100,192.168.159.130,192.168.159.128,TCP,60,40230,89,1
1774124086.755065300,192.168.159.130,192.168.159.128,TCP,60,40230,5102,1
1774124086.755082600,192.168.159.130,192.168.159.128,TCP,60,40230,4111,1
1774124086.755099600,192.168.159.130,192.168.159.128,TCP,60,40230,880,1
1774124086.757368300,192.168.159.130,192.168.159.128,TCP,60,40232,9,1
1774124086.757436100,192.168.159.130,192.168.159.128,TCP,60,40232,6567,1
1774124086.757499000,192.168.159.130,192.168.159.128,TCP,60,40232,3052,1
1774124086.757542300,192.168.159.130,192.168.159.128,TCP,60,40232,8022,1
1774124086.757580900,192.168.159.130,192.168.159.128,TCP,60,40232,6100,1
1774124086.757618900,192.168.159.130,192.168.159.128,TCP,60,40232,7676,1
1774124086.759886000,192.168.159.130,192.168.159.128,TCP,60,40232,1199,1
1774124086.762159000,192.168.159.130,192.168.159.128,TCP,60,40232,255,1
1774124086.762242900,192.168.159.130,192.168.159.128,TCP,60,40232,2041,1
1774124086.762276100,192.168.159.130,192.168.159.128,TCP,60,40232,8011,1
1774124086.762295100,192.168.159.130,192.168.159.128,TCP,60,40232,9666,1
1774124086.762316000,192.168.159.130,192.168.159.128,TCP,60,40232,19801,1
1774124086.820219900,192.168.159.130,192.168.159.128,TCP,60,40230,999,1
1774124086.822631100,192.168.159.130,192.168.159.128,TCP,60,40232,6667,1
1774124086.824931300,192.168.159.130,192.168.159.128,TCP,60,40232,20221,1
1774124086.828460600,192.168.159.130,192.168.159.128,TCP,60,40232,2160,1
1774124086.828616900,192.168.159.130,192.168.159.128,TCP,60,40230,8181,1
1774124086.831750700,192.168.159.130,192.168.159.128,TCP,60,40232,616,1
1774124086.831950100,192.168.159.130,192.168.159.128,TCP,60,40232,427,1
1774124086.834580600,192.168.159.130,192.168.159.128,TCP,60,40232,42,1
1774124086.837653900,192.168.159.130,192.168.159.128,TCP,60,40232,42510,1
1774124086.837801000,192.168.159.130,192.168.159.128,TCP,60,40232,50636,1
1774124086.840098300,192.168.159.130,192.168.159.128,TCP,60,40232,9998,1
1774124086.840239200,192.168.159.130,192.168.159.128,TCP,60,40232,514,1
1774124086.840317700,192.168.159.130,192.168.159.128,TCP,60,40230,23502,1
1774124086.840359700,192.168.159.130,192.168.159.128,TCP,60,40230,10617,1
1774124086.842759200,192.168.159.130,192.168.159.128,TCP,60,40232,16012,1
1774124086.842991700,192.168.159.130,192.168.159.128,TCP,60,40232,3269,1
1774124086.843026300,192.168.159.130,192.168.159.128,TCP,60,40232,6101,1
1774124086.843046000,192.168.159.130,192.168.159.128,TCP,60,40232,6668,1
1774124086.843064700,192.168.159.130,192.168.159.128,TCP,60,40232,3006,1
1774124086.845598100,192.168.159.130,192.168.159.128,TCP,60,40232,11111,1
1774124086.845739500,192.168.159.130,192.168.159.128,TCP,60,40232,9000,1
1774124086.845793700,192.168.159.130,192.168.159.128,TCP,60,40232,5414,1
1774124086.845835500,192.168.159.130,192.168.159.128,TCP,60,40232,1521,1
1774124086.845986600,192.168.159.130,192.168.159.128,TCP,60,40232,5906,1
1774124086.846040300,192.168.159.130,192.168.159.128,TCP,60,40232,1524,1
1774124086.848305800,192.168.159.130,192.168.159.128,TCP,60,40232,34572,1
1774124086.848372000,192.168.159.130,192.168.159.128,TCP,60,40232,3551,1
1774124086.848396800,192.168.159.130,192.168.159.128,TCP,60,40232,2013,1
1774124086.848420200,192.168.159.130,192.168.159.128,TCP,60,40232,7627,1
1774124086.848440700,192.168.159.130,192.168.159.128,TCP,60,40232,11967,1
1774124086.848463600,192.168.159.130,192.168.159.128,TCP,60,40232,1984,1
1774124086.848494800,192.168.159.130,192.168.159.128,TCP,60,40230,7921,1
1774124086.848515000,192.168.159.130,192.168.159.128,TCP,60,40230,37,1
1774124086.850731300,192.168.159.130,192.168.159.128,TCP,60,40232,6006,1
1774124086.850799700,192.168.159.130,192.168.159.128,TCP,60,40232,5999,1
1774124086.850826400,192.168.159.130,192.168.159.128,TCP,60,40232,1057,1
1774124086.850855800,192.168.159.130,192.168.159.128,TCP,60,40232,49159,1
1774124086.850878000,192.168.159.130,192.168.159.128,TCP,60,40232,1201,1
1774124086.850899300,192.168.159.130,192.168.159.128,TCP,60,40232,3517,1
1774124086.850922100,192.168.159.130,192.168.159.128,TCP,60,40232,2702,1
1774124086.850942000,192.168.159.130,192.168.159.128,TCP,60,40232,1122,1
1774124086.850959600,192.168.159.130,192.168.159.128,TCP,60,40232,5910,1
1774124086.853185600,192.168.159.130,192.168.159.128,TCP,60,40232,4001,1
1774124086.853255400,192.168.159.130,192.168.159.128,TCP,60,40232,1011,1
1774124086.853280600,192.168.159.130,192.168.159.128,TCP,60,40232,1050,1
1774124086.853302000,192.168.159.130,192.168.159.128,TCP,60,40232,65389,1
1774124086.853326600,192.168.159.130,192.168.159.128,TCP,60,40232,3003,1
1774124086.853347500,192.168.159.130,192.168.159.128,TCP,60,40232,4848,1
1774124086.853379300,192.168.159.130,192.168.159.128,TCP,60,40230,1063,1
1774124086.853400500,192.168.159.130,192.168.159.128,TCP,60,40230,9099,1
1774124086.855612400,192.168.159.130,192.168.159.128,TCP,60,40232,880,1
1774124086.855709100,192.168.159.130,192.168.159.128,TCP,60,40232,4111,1
1774124086.855834200,192.168.159.130,192.168.159.128,TCP,60,40232,5102,1
1774124086.855891800,192.168.159.130,192.168.159.128,TCP,60,40232,89,1
1774124086.856493400,192.168.159.130,192.168.159.128,TCP,60,40232,3986,1
1774124086.856590500,192.168.159.130,192.168.159.128,TCP,60,40232,19283,1
1774124086.856620000,192.168.159.130,192.168.159.128,TCP,60,40232,389,1
1774124086.856641700,192.168.159.130,192.168.159.128,TCP,60,40232,2383,1
1774124086.856663500,192.168.159.130,192.168.159.128,TCP,60,40232,5269,1
1774124086.856685000,192.168.159.130,192.168.159.128,TCP,60,40232,8192,1
1774124086.856705900,192.168.159.130,192.168.159.128,TCP,60,40232,1138,1
1774124086.856726400,192.168.159.130,192.168.159.128,TCP,60,40232,9500,1
1774124086.856748200,192.168.159.130,192.168.159.128,TCP,60,40232,6009,1
1774124086.856768600,192.168.159.130,192.168.159.128,TCP,60,40232,6901,1
1774124086.856872800,192.168.159.130,192.168.159.128,TCP,60,40232,1036,1
1774124086.859241500,192.168.159.130,192.168.159.128,TCP,60,40230,1248,1
1774124086.859474700,192.168.159.130,192.168.159.128,TCP,60,40230,1863,1
1774124086.859619800,192.168.159.130,192.168.159.128,TCP,60,40230,6389,1
